,loss,accuracy,val_loss,val_accuracy
0,1.3921456336975098,0.4859417676925659,1.6386648416519165,0.380952388048172
1,1.018126368522644,0.6164825558662415,1.2744423151016235,0.6012622117996216
2,0.9046044945716858,0.6589441895484924,1.257546067237854,0.5826161503791809
3,0.8503451347351074,0.6839764714241028,1.310715913772583,0.5800344347953796
4,0.8211514353752136,0.6963850259780884,0.8343497514724731,0.6795754432678223
5,0.7804597616195679,0.7186917066574097,2.1258106231689453,0.30780264735221863
6,0.7548748254776001,0.7165399789810181,1.0685808658599854,0.5507745146751404
7,0.6744232177734375,0.755271852016449,0.6819217205047607,0.7512908577919006
8,0.665040135383606,0.760579526424408,0.674622654914856,0.7530120611190796
9,0.6596519947052002,0.7630899548530579,0.6748960018157959,0.7512908577919006
