,loss,accuracy,val_loss,val_accuracy
0,1.5518690347671509,0.39642804861068726,1.336387276649475,0.5298336148262024
1,1.1794992685317993,0.5676373839378357,1.096436619758606,0.606999397277832
2,1.0447196960449219,0.624874472618103,1.0159326791763306,0.6399885416030884
3,0.9732188582420349,0.6468225717544556,0.9827662110328674,0.6537578701972961
4,0.9204406142234802,0.6714244484901428,0.9618275165557861,0.6554790735244751
5,0.8824922442436218,0.6863434314727783,1.062002420425415,0.6064257025718689
6,0.8492562174797058,0.7004733681678772,0.9347840547561646,0.6729776263237
7,0.8231923580169678,0.7077177166938782,0.8942950963973999,0.6890418529510498
8,0.7389445304870605,0.7473819851875305,0.8869627714157104,0.6933448314666748
9,0.7337563633918762,0.7496772408485413,0.8841641545295715,0.6939185261726379
