,loss,accuracy,val_loss,val_accuracy
0,1.1448774337768555,0.6201406121253967,4.519423007965088,0.4234079122543335
1,0.7409170866012573,0.7321044206619263,7.757744312286377,0.4733218550682068
2,0.6334879994392395,0.7713384032249451,3.148991823196411,0.566551923751831
3,0.5656412243843079,0.7918519377708435,1.2846670150756836,0.7197360992431641
4,0.503804624080658,0.8165973424911499,1.807541012763977,0.6551921963691711
5,0.46466198563575745,0.8310859203338623,1.9968632459640503,0.6867470145225525
6,0.4122609496116638,0.8521732687950134,1.2614043951034546,0.6921973824501038
7,0.3807850182056427,0.8619996905326843,1.0467337369918823,0.7527251839637756
8,0.3318183720111847,0.8780663013458252,0.7664223909378052,0.7882960438728333
9,0.31129908561706543,0.8848802447319031,0.6548418402671814,0.8029260039329529
